"YEAR","JURISDICTION","LOCATION","AGE_GROUP","DETECTION_METHOD","FINES","ARRESTS","CHARGES","OFFENSES_SUM"
2021,"NSW","All regions","All ages","Police issued",9597,0,0,9597
2021,"NT","All regions","All ages","Police issued",1123,0,0,1123
2021,"QLD","All regions","All ages","Camera",5346,0,0,5346
2021,"QLD","All regions","All ages","Police issued",5051,0,0,5051
2021,"SA","All regions","All ages","Police issued",2684,0,0,2684
2021,"TAS","All regions","All ages","Police issued",1129,0,0,1129
2021,"VIC","All regions","All ages","Police issued",6342,0,0,6342
2021,"WA","All regions","All ages","Police issued",1856,0,0,1856
2022,"ACT","All regions","All ages","Police issued",41,0,0,41
2022,"NSW","All regions","All ages","Camera",2,0,0,2
2022,"NSW","All regions","All ages","Police issued",9720,0,0,9720
2022,"NT","All regions","All ages","Police issued",1166,0,0,1166
2022,"QLD","All regions","All ages","Camera",52079,0,0,52079
2022,"QLD","All regions","All ages","Police issued",3848,0,0,3848
2022,"SA","All regions","All ages","Police issued",3046,0,0,3046
2022,"TAS","All regions","All ages","Police issued",890,0,0,890
2022,"VIC","All regions","All ages","Police issued",7492,0,0,7492
2022,"WA","All regions","All ages","Police issued",2186,0,0,2186
2023,"ACT","Major Cities of Australia","17-25","Police issued",1,0,0,1
2023,"ACT","Major Cities of Australia","26-39","Police issued",1,0,0,1
2023,"NSW","Inner Regional Australia","0-16","Police issued",5,0,0,5
2023,"NSW","Inner Regional Australia","17-25","Police issued",85,0,2,87
2023,"NSW","Inner Regional Australia","26-39","Police issued",155,0,1,156
2023,"NSW","Inner Regional Australia","40-64","Police issued",102,0,0,102
2023,"NSW","Inner Regional Australia","65 and over","Police issued",25,0,0,25
2023,"NSW","Major Cities of Australia","0-16","Police issued",1,0,0,1
2023,"NSW","Major Cities of Australia","17-25","Police issued",148,0,9,157
2023,"NSW","Major Cities of Australia","26-39","Police issued",216,0,6,222
2023,"NSW","Major Cities of Australia","40-64","Police issued",159,0,4,163
2023,"NSW","Major Cities of Australia","65 and over","Police issued",28,0,0,28
2023,"NSW","Outer Regional Australia","0-16","Police issued",2,0,0,2
2023,"NSW","Outer Regional Australia","17-25","Police issued",24,0,1,25
2023,"NSW","Outer Regional Australia","26-39","Police issued",48,0,0,48
2023,"NSW","Outer Regional Australia","40-64","Police issued",56,0,0,56
2023,"NSW","Outer Regional Australia","65 and over","Police issued",18,0,0,18
2023,"NSW","Remote Australia","17-25","Police issued",4,0,0,4
2023,"NSW","Remote Australia","26-39","Police issued",2,0,0,2
2023,"NSW","Remote Australia","40-64","Police issued",7,0,0,7
2023,"NSW","Remote Australia","65 and over","Police issued",2,0,0,2
2023,"NSW","Very Remote Australia","17-25","Police issued",2,0,0,2
2023,"NSW","Very Remote Australia","26-39","Police issued",3,0,0,3
2023,"NT","Unknown","0-16","Police issued",0,1,2,3
2023,"NT","Unknown","17-25","Police issued",26,2,9,37
2023,"NT","Unknown","26-39","Police issued",34,5,11,50
2023,"NT","Unknown","40-64","Police issued",20,0,0,20
2023,"NT","Unknown","65 and over","Police issued",1,1,7,9
2023,"SA","Unknown","0-16","Police issued",2,0,0,2
2023,"SA","Unknown","17-25","Police issued",59,0,0,59
2023,"SA","Unknown","26-39","Police issued",77,0,0,77
2023,"SA","Unknown","40-64","Police issued",86,0,0,86
2023,"SA","Unknown","65 and over","Police issued",36,0,0,36
2023,"SA","Unknown","Unknown","Police issued",0,0,0,0
2023,"TAS","Unknown","0-16","Police issued",0,0,0,0
2023,"TAS","Unknown","17-25","Police issued",15,0,2,17
2023,"TAS","Unknown","26-39","Police issued",24,0,2,26
2023,"TAS","Unknown","40-64","Police issued",18,0,2,20
2023,"TAS","Unknown","65 and over","Police issued",13,0,0,13
2023,"VIC","Inner Regional Australia","0-16","Police issued",1,0,0,1
2023,"VIC","Inner Regional Australia","17-25","Police issued",54,0,0,54
2023,"VIC","Inner Regional Australia","26-39","Police issued",65,0,0,65
2023,"VIC","Inner Regional Australia","40-64","Police issued",53,0,0,53
2023,"VIC","Inner Regional Australia","65 and over","Police issued",14,0,0,14
2023,"VIC","Major Cities of Australia","17-25","Police issued",82,0,0,82
2023,"VIC","Major Cities of Australia","26-39","Police issued",185,0,0,185
2023,"VIC","Major Cities of Australia","40-64","Police issued",140,0,0,140
2023,"VIC","Major Cities of Australia","65 and over","Police issued",27,0,0,27
2023,"VIC","Outer Regional Australia","0-16","Police issued",1,0,0,1
2023,"VIC","Outer Regional Australia","17-25","Police issued",15,0,0,15
2023,"VIC","Outer Regional Australia","26-39","Police issued",7,0,0,7
2023,"VIC","Outer Regional Australia","40-64","Police issued",9,0,0,9
2023,"VIC","Outer Regional Australia","65 and over","Police issued",8,0,0,8
2023,"VIC","Remote Australia","17-25","Police issued",1,0,0,1
2023,"VIC","Unknown","65 and over","Police issued",1,0,0,1
2023,"WA","Unknown","0-16","Police issued",1,0,0,1
2023,"WA","Unknown","0-16","Unknown",0,0,1,1
2023,"WA","Unknown","17-25","Police issued",47,0,0,47
2023,"WA","Unknown","17-25","Unknown",0,0,7,7
2023,"WA","Unknown","26-39","Police issued",84,0,0,84
2023,"WA","Unknown","26-39","Unknown",0,0,18,18
2023,"WA","Unknown","40-64","Police issued",72,0,0,72
2023,"WA","Unknown","40-64","Unknown",0,0,11,11
2023,"WA","Unknown","65 and over","Police issued",22,0,0,22
2023,"QLD","Unknown","Unknown","Camera",33366,0,0,33366
2023,"QLD","Unknown","Unknown","Police issued",4164,0,0,4164
2023,"ACT","Major Cities of Australia","0-16","Police issued",1,0,0,1
2023,"ACT","Major Cities of Australia","26-39","Police issued",3,0,0,3
2023,"ACT","Major Cities of Australia","40-64","Police issued",3,0,0,3
2023,"ACT","Major Cities of Australia","65 and over","Police issued",1,0,0,1
2023,"NSW","Inner Regional Australia","0-16","Police issued",3,0,1,4
2023,"NSW","Inner Regional Australia","17-25","Police issued",70,0,0,70
2023,"NSW","Inner Regional Australia","26-39","Police issued",84,0,4,88
2023,"NSW","Inner Regional Australia","40-64","Police issued",63,0,1,64
2023,"NSW","Inner Regional Australia","65 and over","Police issued",24,0,0,24
2023,"NSW","Major Cities of Australia","0-16","Police issued",4,0,0,4
2023,"NSW","Major Cities of Australia","17-25","Police issued",137,0,4,141
2023,"NSW","Major Cities of Australia","26-39","Police issued",173,0,7,180
2023,"NSW","Major Cities of Australia","40-64","Police issued",132,0,2,134
2023,"NSW","Major Cities of Australia","65 and over","Police issued",24,0,0,24
2023,"NSW","Outer Regional Australia","0-16","Police issued",1,0,0,1
2023,"NSW","Outer Regional Australia","17-25","Police issued",27,0,0,27
2023,"NSW","Outer Regional Australia","26-39","Police issued",47,0,2,49
2023,"NSW","Outer Regional Australia","40-64","Police issued",36,0,2,38
2023,"NSW","Outer Regional Australia","65 and over","Police issued",4,0,0,4
2023,"NSW","Remote Australia","26-39","Police issued",1,0,0,1
2023,"NSW","Remote Australia","40-64","Police issued",6,0,0,6
2023,"NSW","Unknown","26-39","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","17-25","Police issued",2,0,0,2
2023,"NT","Unknown","17-25","Police issued",9,3,10,22
2023,"NT","Unknown","26-39","Police issued",18,2,11,31
2023,"NT","Unknown","40-64","Police issued",13,0,0,13
2023,"NT","Unknown","65 and over","Police issued",2,0,5,7
2023,"SA","Unknown","0-16","Police issued",0,0,0,0
2023,"SA","Unknown","17-25","Police issued",40,0,0,40
2023,"SA","Unknown","26-39","Police issued",72,0,0,72
2023,"SA","Unknown","40-64","Police issued",113,0,0,113
2023,"SA","Unknown","65 and over","Police issued",44,0,0,44
2023,"SA","Unknown","Unknown","Police issued",0,0,0,0
2023,"TAS","Unknown","0-16","Police issued",0,0,1,1
2023,"TAS","Unknown","17-25","Police issued",14,0,0,14
2023,"TAS","Unknown","26-39","Police issued",26,0,3,29
2023,"TAS","Unknown","40-64","Police issued",18,0,0,18
2023,"TAS","Unknown","65 and over","Police issued",10,0,0,10
2023,"VIC","Inner Regional Australia","17-25","Police issued",39,0,0,39
2023,"VIC","Inner Regional Australia","26-39","Police issued",69,0,0,69
2023,"VIC","Inner Regional Australia","40-64","Police issued",47,0,0,47
2023,"VIC","Inner Regional Australia","65 and over","Police issued",23,0,0,23
2023,"VIC","Major Cities of Australia","0-16","Police issued",1,0,0,1
2023,"VIC","Major Cities of Australia","17-25","Police issued",73,0,0,73
2023,"VIC","Major Cities of Australia","26-39","Police issued",157,0,0,157
2023,"VIC","Major Cities of Australia","40-64","Police issued",144,0,0,144
2023,"VIC","Major Cities of Australia","65 and over","Police issued",14,0,0,14
2023,"VIC","Outer Regional Australia","0-16","Police issued",1,0,0,1
2023,"VIC","Outer Regional Australia","17-25","Police issued",10,0,0,10
2023,"VIC","Outer Regional Australia","26-39","Police issued",15,0,0,15
2023,"VIC","Outer Regional Australia","40-64","Police issued",15,0,0,15
2023,"VIC","Outer Regional Australia","65 and over","Police issued",4,0,0,4
2023,"VIC","Remote Australia","65 and over","Police issued",1,0,0,1
2023,"WA","Unknown","17-25","Police issued",37,0,0,37
2023,"WA","Unknown","17-25","Unknown",0,0,12,12
2023,"WA","Unknown","26-39","Police issued",59,0,0,59
2023,"WA","Unknown","26-39","Unknown",0,1,15,16
2023,"WA","Unknown","40-64","Police issued",56,0,0,56
2023,"WA","Unknown","40-64","Unknown",0,0,5,5
2023,"WA","Unknown","65 and over","Police issued",9,0,0,9
2023,"WA","Unknown","65 and over","Unknown",0,0,1,1
2023,"ACT","Major Cities of Australia","17-25","Police issued",1,0,0,1
2023,"ACT","Major Cities of Australia","26-39","Police issued",1,0,0,1
2023,"ACT","Major Cities of Australia","40-64","Police issued",2,0,0,2
2023,"NSW","Inner Regional Australia","0-16","Police issued",1,0,0,1
2023,"NSW","Inner Regional Australia","17-25","Police issued",70,0,4,74
2023,"NSW","Inner Regional Australia","26-39","Police issued",99,0,1,100
2023,"NSW","Inner Regional Australia","40-64","Police issued",87,0,2,89
2023,"NSW","Inner Regional Australia","65 and over","Police issued",8,0,0,8
2023,"NSW","Major Cities of Australia","17-25","Police issued",137,0,4,141
2023,"NSW","Major Cities of Australia","26-39","Police issued",186,0,11,197
2023,"NSW","Major Cities of Australia","40-64","Police issued",137,0,3,140
2023,"NSW","Major Cities of Australia","65 and over","Police issued",18,0,4,22
2023,"NSW","Outer Regional Australia","17-25","Police issued",20,0,1,21
2023,"NSW","Outer Regional Australia","26-39","Police issued",43,0,0,43
2023,"NSW","Outer Regional Australia","40-64","Police issued",27,0,0,27
2023,"NSW","Outer Regional Australia","65 and over","Police issued",7,0,1,8
2023,"NSW","Remote Australia","17-25","Police issued",3,0,0,3
2023,"NSW","Remote Australia","26-39","Police issued",1,0,0,1
2023,"NSW","Remote Australia","40-64","Police issued",11,0,0,11
2023,"NSW","Remote Australia","65 and over","Police issued",2,0,0,2
2023,"NSW","Unknown","40-64","Police issued",2,0,0,2
2023,"NSW","Unknown","65 and over","Police issued",2,0,0,2
2023,"NSW","Very Remote Australia","17-25","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","26-39","Police issued",2,0,0,2
2023,"NSW","Very Remote Australia","40-64","Police issued",2,0,0,2
2023,"NT","Unknown","0-16","Police issued",0,1,1,2
2023,"NT","Unknown","17-25","Police issued",18,2,12,32
2023,"NT","Unknown","26-39","Police issued",39,4,23,66
2023,"NT","Unknown","40-64","Police issued",29,0,0,29
2023,"NT","Unknown","65 and over","Police issued",5,0,7,12
2023,"SA","Unknown","0-16","Police issued",0,0,0,0
2023,"SA","Unknown","17-25","Police issued",38,0,0,38
2023,"SA","Unknown","26-39","Police issued",95,0,0,95
2023,"SA","Unknown","40-64","Police issued",110,0,0,110
2023,"SA","Unknown","65 and over","Police issued",53,0,0,53
2023,"SA","Unknown","Unknown","Police issued",0,0,0,0
2023,"TAS","Unknown","17-25","Police issued",20,0,1,21
2023,"TAS","Unknown","26-39","Police issued",31,0,3,34
2023,"TAS","Unknown","40-64","Police issued",29,0,3,32
2023,"TAS","Unknown","65 and over","Police issued",12,0,0,12
2023,"VIC","Inner Regional Australia","0-16","Police issued",2,0,0,2
2023,"VIC","Inner Regional Australia","17-25","Police issued",64,0,0,64
2023,"VIC","Inner Regional Australia","26-39","Police issued",71,0,0,71
2023,"VIC","Inner Regional Australia","40-64","Police issued",68,0,0,68
2023,"VIC","Inner Regional Australia","65 and over","Police issued",13,0,0,13
2023,"VIC","Major Cities of Australia","0-16","Police issued",3,0,0,3
2023,"VIC","Major Cities of Australia","17-25","Police issued",79,0,0,79
2023,"VIC","Major Cities of Australia","26-39","Police issued",178,0,0,178
2023,"VIC","Major Cities of Australia","40-64","Police issued",133,0,0,133
2023,"VIC","Major Cities of Australia","65 and over","Police issued",11,0,0,11
2023,"VIC","Outer Regional Australia","17-25","Police issued",11,0,0,11
2023,"VIC","Outer Regional Australia","26-39","Police issued",17,0,0,17
2023,"VIC","Outer Regional Australia","40-64","Police issued",12,0,0,12
2023,"VIC","Outer Regional Australia","65 and over","Police issued",6,0,0,6
2023,"VIC","Unknown","26-39","Police issued",3,0,0,3
2023,"VIC","Unknown","40-64","Police issued",2,0,0,2
2023,"WA","Unknown","17-25","Police issued",40,0,0,40
2023,"WA","Unknown","17-25","Unknown",0,2,12,14
2023,"WA","Unknown","26-39","Police issued",76,0,0,76
2023,"WA","Unknown","26-39","Unknown",0,1,15,16
2023,"WA","Unknown","40-64","Police issued",61,0,0,61
2023,"WA","Unknown","40-64","Unknown",0,0,4,4
2023,"WA","Unknown","65 and over","Police issued",8,0,0,8
2023,"WA","Unknown","65 and over","Unknown",0,0,3,3
2023,"ACT","Major Cities of Australia","17-25","Police issued",2,0,0,2
2023,"ACT","Major Cities of Australia","26-39","Police issued",3,0,0,3
2023,"NSW","Inner Regional Australia","0-16","Police issued",4,0,0,4
2023,"NSW","Inner Regional Australia","17-25","Police issued",69,0,1,70
2023,"NSW","Inner Regional Australia","26-39","Police issued",129,0,1,130
2023,"NSW","Inner Regional Australia","40-64","Police issued",77,0,0,77
2023,"NSW","Inner Regional Australia","65 and over","Police issued",14,0,0,14
2023,"NSW","Major Cities of Australia","0-16","Police issued",4,0,0,4
2023,"NSW","Major Cities of Australia","17-25","Police issued",155,0,4,159
2023,"NSW","Major Cities of Australia","26-39","Police issued",280,0,6,286
2023,"NSW","Major Cities of Australia","40-64","Police issued",171,0,2,173
2023,"NSW","Major Cities of Australia","65 and over","Police issued",23,0,0,23
2023,"NSW","Outer Regional Australia","17-25","Police issued",16,0,1,17
2023,"NSW","Outer Regional Australia","26-39","Police issued",57,0,0,57
2023,"NSW","Outer Regional Australia","40-64","Police issued",22,0,0,22
2023,"NSW","Outer Regional Australia","65 and over","Police issued",6,0,0,6
2023,"NSW","Remote Australia","17-25","Police issued",6,0,0,6
2023,"NSW","Remote Australia","26-39","Police issued",6,0,0,6
2023,"NSW","Remote Australia","40-64","Police issued",3,0,0,3
2023,"NSW","Remote Australia","65 and over","Police issued",1,0,0,1
2023,"NSW","Unknown","26-39","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","17-25","Police issued",0,0,1,1
2023,"NSW","Very Remote Australia","26-39","Police issued",3,0,1,4
2023,"NSW","Very Remote Australia","40-64","Police issued",3,0,0,3
2023,"NT","Unknown","17-25","Police issued",9,0,7,16
2023,"NT","Unknown","26-39","Police issued",25,1,10,36
2023,"NT","Unknown","40-64","Police issued",19,0,0,19
2023,"NT","Unknown","65 and over","Police issued",0,3,11,14
2023,"SA","Unknown","0-16","Police issued",0,0,0,0
2023,"SA","Unknown","17-25","Police issued",53,0,0,53
2023,"SA","Unknown","26-39","Police issued",99,0,0,99
2023,"SA","Unknown","40-64","Police issued",96,0,0,96
2023,"SA","Unknown","65 and over","Police issued",33,0,0,33
2023,"SA","Unknown","Unknown","Police issued",0,0,0,0
2023,"TAS","Unknown","17-25","Police issued",17,0,0,17
2023,"TAS","Unknown","26-39","Police issued",14,0,2,16
2023,"TAS","Unknown","40-64","Police issued",16,0,0,16
2023,"TAS","Unknown","65 and over","Police issued",1,0,0,1
2023,"VIC","Inner Regional Australia","17-25","Police issued",37,0,0,37
2023,"VIC","Inner Regional Australia","26-39","Police issued",65,0,0,65
2023,"VIC","Inner Regional Australia","40-64","Police issued",63,0,0,63
2023,"VIC","Inner Regional Australia","65 and over","Police issued",17,0,0,17
2023,"VIC","Major Cities of Australia","0-16","Police issued",2,0,0,2
2023,"VIC","Major Cities of Australia","17-25","Police issued",72,0,0,72
2023,"VIC","Major Cities of Australia","26-39","Police issued",161,0,0,161
2023,"VIC","Major Cities of Australia","40-64","Police issued",134,0,0,134
2023,"VIC","Major Cities of Australia","65 and over","Police issued",17,0,0,17
2023,"VIC","Major Cities of Australia","Unknown","Police issued",2,0,0,2
2023,"VIC","Outer Regional Australia","17-25","Police issued",4,0,0,4
2023,"VIC","Outer Regional Australia","26-39","Police issued",10,0,0,10
2023,"VIC","Outer Regional Australia","40-64","Police issued",3,0,0,3
2023,"VIC","Outer Regional Australia","65 and over","Police issued",3,0,0,3
2023,"VIC","Unknown","26-39","Police issued",1,0,0,1
2023,"VIC","Unknown","40-64","Police issued",1,0,0,1
2023,"WA","Unknown","17-25","Police issued",38,0,0,38
2023,"WA","Unknown","17-25","Unknown",0,0,3,3
2023,"WA","Unknown","26-39","Police issued",47,0,0,47
2023,"WA","Unknown","26-39","Unknown",0,2,10,12
2023,"WA","Unknown","40-64","Police issued",55,0,0,55
2023,"WA","Unknown","40-64","Unknown",0,0,10,10
2023,"WA","Unknown","65 and over","Police issued",9,0,0,9
2023,"ACT","Major Cities of Australia","17-25","Police issued",3,0,0,3
2023,"ACT","Major Cities of Australia","26-39","Police issued",2,0,0,2
2023,"ACT","Major Cities of Australia","40-64","Police issued",4,0,0,4
2023,"NSW","Inner Regional Australia","0-16","Police issued",1,0,0,1
2023,"NSW","Inner Regional Australia","17-25","Police issued",71,0,3,74
2023,"NSW","Inner Regional Australia","26-39","Police issued",88,0,1,89
2023,"NSW","Inner Regional Australia","40-64","Police issued",69,0,1,70
2023,"NSW","Inner Regional Australia","65 and over","Police issued",8,0,0,8
2023,"NSW","Major Cities of Australia","0-16","Police issued",1,0,0,1
2023,"NSW","Major Cities of Australia","17-25","Police issued",92,0,4,96
2023,"NSW","Major Cities of Australia","26-39","Police issued",185,0,6,191
2023,"NSW","Major Cities of Australia","40-64","Police issued",132,0,2,134
2023,"NSW","Major Cities of Australia","65 and over","Police issued",8,0,0,8
2023,"NSW","Outer Regional Australia","17-25","Police issued",22,0,1,23
2023,"NSW","Outer Regional Australia","26-39","Police issued",42,0,0,42
2023,"NSW","Outer Regional Australia","40-64","Police issued",20,0,0,20
2023,"NSW","Outer Regional Australia","65 and over","Police issued",5,0,1,6
2023,"NSW","Remote Australia","17-25","Police issued",3,0,0,3
2023,"NSW","Remote Australia","26-39","Police issued",2,0,0,2
2023,"NSW","Remote Australia","40-64","Police issued",5,0,0,5
2023,"NSW","Unknown","17-25","Police issued",1,0,0,1
2023,"NSW","Unknown","26-39","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","26-39","Police issued",1,0,0,1
2023,"NT","Unknown","17-25","Police issued",11,0,2,13
2023,"NT","Unknown","26-39","Police issued",25,1,9,35
2023,"NT","Unknown","40-64","Police issued",13,0,0,13
2023,"NT","Unknown","65 and over","Police issued",1,2,4,7
2023,"SA","Unknown","0-16","Police issued",0,0,0,0
2023,"SA","Unknown","17-25","Police issued",24,0,0,24
2023,"SA","Unknown","26-39","Police issued",49,0,0,49
2023,"SA","Unknown","40-64","Police issued",67,0,0,67
2023,"SA","Unknown","65 and over","Police issued",22,0,0,22
2023,"SA","Unknown","Unknown","Police issued",0,0,0,0
2023,"TAS","Unknown","17-25","Police issued",9,0,1,10
2023,"TAS","Unknown","26-39","Police issued",17,0,3,20
2023,"NSW","Remote Australia","40-64","Police issued",2,0,0,2
2023,"NSW","Remote Australia","65 and over","Police issued",1,0,0,1
2023,"NSW","Unknown","26-39","Police issued",1,0,0,1
2023,"NSW","Unknown","65 and over","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","17-25","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","26-39","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","40-64","Police issued",0,0,1,1
2023,"NT","Unknown","17-25","Police issued",14,1,10,25
2023,"NT","Unknown","26-39","Police issued",42,1,13,56
2023,"NT","Unknown","40-64","Police issued",30,0,0,30
2023,"NT","Unknown","65 and over","Police issued",3,2,10,15
2023,"SA","Unknown","0-16","Police issued",0,0,0,0
2023,"SA","Unknown","17-25","Police issued",35,0,0,35
2023,"SA","Unknown","26-39","Police issued",73,0,0,73
2023,"SA","Unknown","40-64","Police issued",89,0,0,89
2023,"SA","Unknown","65 and over","Police issued",42,0,0,42
2023,"SA","Unknown","Unknown","Police issued",0,0,0,0
2023,"TAS","Unknown","0-16","Police issued",0,0,1,1
2023,"TAS","Unknown","17-25","Camera",2,0,0,2
2023,"TAS","Unknown","17-25","Police issued",9,0,2,11
2023,"TAS","Unknown","26-39","Camera",10,0,0,10
2023,"TAS","Unknown","26-39","Police issued",21,0,0,21
2023,"TAS","Unknown","40-64","Camera",12,0,0,12
2023,"TAS","Unknown","40-64","Police issued",13,0,1,14
2023,"TAS","Unknown","65 and over","Camera",8,0,0,8
2023,"TAS","Unknown","65 and over","Police issued",5,0,0,5
2023,"VIC","Inner Regional Australia","17-25","Police issued",27,0,0,27
2023,"VIC","Inner Regional Australia","26-39","Police issued",53,0,0,53
2023,"VIC","Inner Regional Australia","40-64","Police issued",51,0,0,51
2023,"VIC","Inner Regional Australia","65 and over","Police issued",11,0,0,11
2023,"VIC","Inner Regional Australia","Unknown","Camera",3357,0,0,3357
2023,"VIC","Major Cities of Australia","17-25","Police issued",76,0,0,76
2023,"VIC","Major Cities of Australia","26-39","Police issued",200,0,0,200
2023,"VIC","Major Cities of Australia","40-64","Police issued",132,0,0,132
2023,"VIC","Major Cities of Australia","65 and over","Police issued",30,0,0,30
2023,"VIC","Major Cities of Australia","Unknown","Camera",431,0,0,431
2023,"VIC","Major Cities of Australia","Unknown","Police issued",1,0,0,1
2023,"VIC","Outer Regional Australia","17-25","Police issued",12,0,0,12
2023,"VIC","Outer Regional Australia","26-39","Police issued",22,0,0,22
2023,"VIC","Outer Regional Australia","40-64","Police issued",17,0,0,17
2023,"VIC","Outer Regional Australia","65 and over","Police issued",7,0,0,7
2023,"VIC","Remote Australia","65 and over","Police issued",1,0,0,1
2023,"VIC","Unknown","26-39","Police issued",6,0,0,6
2023,"VIC","Unknown","40-64","Police issued",3,0,0,3
2023,"VIC","Unknown","65 and over","Police issued",1,0,0,1
2023,"VIC","Unknown","Unknown","Camera",524,0,0,524
2023,"WA","Unknown","0-16","Unknown",0,0,1,1
2023,"WA","Unknown","17-25","Police issued",44,0,0,44
2023,"WA","Unknown","17-25","Unknown",0,1,18,19
2023,"WA","Unknown","26-39","Police issued",63,0,0,63
2023,"WA","Unknown","26-39","Unknown",0,0,14,14
2023,"WA","Unknown","40-64","Police issued",33,0,0,33
2023,"WA","Unknown","40-64","Unknown",0,0,6,6
2023,"WA","Unknown","65 and over","Police issued",9,0,0,9
2023,"WA","Unknown","Unknown","Police issued",1,0,0,1
2023,"ACT","Major Cities of Australia","0-16","Police issued",2,0,0,2
2023,"ACT","Major Cities of Australia","17-25","Police issued",2,0,0,2
2023,"ACT","Major Cities of Australia","26-39","Police issued",1,0,0,1
2023,"ACT","Major Cities of Australia","40-64","Police issued",2,0,0,2
2023,"NSW","Inner Regional Australia","0-16","Police issued",3,0,0,3
2023,"NSW","Inner Regional Australia","17-25","Police issued",63,0,4,67
2023,"NSW","Inner Regional Australia","26-39","Police issued",108,0,3,111
2023,"NSW","Inner Regional Australia","40-64","Police issued",56,0,3,59
2023,"NSW","Inner Regional Australia","65 and over","Police issued",12,0,0,12
2023,"NSW","Major Cities of Australia","0-16","Police issued",3,0,0,3
2023,"NSW","Major Cities of Australia","17-25","Police issued",98,0,3,101
2023,"NSW","Major Cities of Australia","26-39","Police issued",158,0,7,165
2023,"NSW","Major Cities of Australia","40-64","Police issued",104,0,6,110
2023,"NSW","Major Cities of Australia","65 and over","Police issued",17,0,1,18
2023,"NSW","Outer Regional Australia","17-25","Police issued",24,0,0,24
2023,"NSW","Outer Regional Australia","26-39","Police issued",29,0,0,29
2023,"NSW","Outer Regional Australia","40-64","Police issued",28,0,0,28
2023,"NSW","Outer Regional Australia","65 and over","Police issued",7,0,0,7
2023,"NSW","Remote Australia","17-25","Police issued",1,0,0,1
2023,"NSW","Remote Australia","26-39","Police issued",7,0,0,7
2023,"NSW","Remote Australia","40-64","Police issued",9,0,0,9
2023,"NSW","Unknown","17-25","Police issued",1,0,0,1
2023,"NSW","Unknown","26-39","Police issued",1,0,0,1
2023,"NSW","Unknown","40-64","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","17-25","Police issued",1,0,0,1
2023,"NSW","Very Remote Australia","26-39","Police issued",1,0,0,1
2023,"NT","Unknown","17-25","Police issued",9,1,8,18
2023,"NT","Unknown","26-39","Police issued",25,1,13,39
2023,"NT","Unknown","40-64","Police issued",31,0,0,31
2023,"NT","Unknown","65 and over","Police issued",2,1,8,11
2023,"SA","Unknown","0-16","Police issued",2,0,0,2
2023,"SA","Unknown","17-25","Police issued",47,0,0,47
2023,"SA","Unknown","26-39","Police issued",86,0,0,86
2023,"SA","Unknown","40-64","Police issued",79,0,0,79
2023,"SA","Unknown","65 and over","Police issued",43,0,0,43
2023,"SA","Unknown","Unknown","Police issued",0,0,0,0
2023,"TAS","Unknown","17-25","Camera",27,0,0,27
2023,"TAS","Unknown","17-25","Police issued",16,0,4,20
2023,"TAS","Unknown","26-39","Camera",65,0,0,65
2023,"TAS","Unknown","26-39","Police issued",8,0,2,10
2023,"TAS","Unknown","40-64","Camera",56,0,0,56
2023,"TAS","Unknown","40-64","Police issued",23,0,1,24
2023,"TAS","Unknown","65 and over","Camera",39,0,0,39
2023,"TAS","Unknown","65 and over","Police issued",7,0,0,7
2023,"VIC","Inner Regional Australia","17-25","Police issued",36,0,0,36
2023,"VIC","Inner Regional Australia","26-39","Police issued",49,0,0,49
2023,"VIC","Inner Regional Australia","40-64","Police issued",42,0,0,42
2023,"VIC","Inner Regional Australia","65 and over","Police issued",13,0,0,13
2023,"VIC","Inner Regional Australia","Unknown","Camera",250,0,0,250
2023,"VIC","Major Cities of Australia","17-25","Police issued",86,0,0,86
2023,"VIC","Major Cities of Australia","26-39","Police issued",162,0,0,162
2023,"VIC","Major Cities of Australia","40-64","Police issued",114,0,0,114
2023,"VIC","Major Cities of Australia","65 and over","Police issued",20,0,0,20
2023,"VIC","Major Cities of Australia","Unknown","Camera",3816,0,0,3816
2023,"VIC","Outer Regional Australia","0-16","Police issued",1,0,0,1
2023,"VIC","Outer Regional Australia","17-25","Police issued",12,0,0,12
2023,"VIC","Outer Regional Australia","26-39","Police issued",11,0,0,11
2023,"VIC","Outer Regional Australia","40-64","Police issued",19,0,0,19
2023,"VIC","Outer Regional Australia","65 and over","Police issued",9,0,0,9
2023,"VIC","Remote Australia","40-64","Police issued",2,0,0,2
2023,"VIC","Remote Australia","65 and over","Police issued",1,0,0,1
2023,"VIC","Unknown","40-64","Police issued",3,0,0,3
2023,"WA","Unknown","17-25","Police issued",30,0,0,30
2023,"WA","Unknown","17-25","Unknown",0,2,10,12
2023,"WA","Unknown","26-39","Police issued",61,0,0,61
2023,"WA","Unknown","26-39","Unknown",0,1,7,8
2023,"WA","Unknown","40-64","Police issued",35,0,0,35
2023,"WA","Unknown","40-64","Unknown",0,0,3,3
2023,"WA","Unknown","65 and over","Police issued",4,0,0,4
